,age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
5129,-0.3459360988692954,3,0.4027608709493156,9,4,7,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26044,0.5387262832392657,3,-0.5096834264671095,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6145,1.400334645409324,3,-0.3109646602710039,3,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
30129,-1.5160643497827802,3,-0.4782242824624313,9,4,2,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
15532,0.20362252216473475,3,-0.2100100150733342,9,4,6,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.4622849365910953,38
7030,0.34255114341352566,3,0.5267215433539598,10,5,7,1,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9554,1.3061563565971845,3,-0.613993522479447,10,0,0,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
31732,1.1076438220528073,3,0.5704712834013798,9,2,2,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23675,0.8938465531625894,1,-0.19423260642553508,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15475,-1.1451150144725477,3,0.4767988438031253,11,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
11509,-0.9227568960979422,3,-2.3829465307572226,9,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
31251,0.7219570863477152,3,-0.4592925303171247,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22796,-1.2633453449544967,3,1.4982538880860348,9,4,0,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
22014,-2.1030796298620413,3,-1.7520456787538452,5,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
15455,1.7068808264610504,3,0.27397074223732404,7,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
7353,-1.2633453449544967,3,1.3482081895083315,11,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5469,0.6622129889114339,3,-0.27659742662336073,7,0,6,4,0,1,-0.3002123014789703,-0.22296281257283612,0.20881315819442622,10
24724,-0.2604526323639866,3,0.8198983340329846,9,4,7,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2349,1.208672899686404,3,0.2615001180120224,13,4,3,1,4,0,3.383118880942732,-0.22296281257283612,1.180121556298252,38
32540,-0.5252236884566054,3,1.225674093304341,9,4,2,1,2,1,-0.3002123014789703,-0.22296281257283612,0.4516402577203827,38
7245,1.1586176092552094,3,1.2412858914670293,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15946,0.948858122266566,3,0.9127153847238307,9,6,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
5913,1.6651057015019428,3,0.792992060568472,6,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22551,-0.4341337751256561,3,-0.3161327632344986,13,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25342,-1.6516031067192836,3,0.43417302261428853,10,4,14,3,4,0,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
9653,0.7804433193933827,3,-0.5483825424189984,10,5,0,2,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18739,-1.3868320506266634,3,0.37799478039885165,13,4,3,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
22571,0.6622129889114339,1,1.1242307307888368,14,2,9,5,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
11145,1.1076438220528073,3,-0.4215467300617705,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
17242,-0.4341337751256561,1,-0.17728712303905528,10,0,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
15434,-0.8179145118131231,3,0.4208780357129697,12,4,11,1,4,1,-0.3002123014789703,-0.22296281257283612,0.12787079168577406,38
27808,-2.1030796298620413,3,-0.07712403139613742,8,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
29838,-0.0969941081635854,3,-0.21804888839756087,11,2,14,5,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
22595,-1.2633453449544967,3,0.6442399129920914,3,4,5,1,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,25
6100,0.6011557298060716,3,0.6591249655787278,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26004,-1.7940955430292727,3,0.5681555176784656,9,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
1350,-0.177521295996111,3,-0.7791097766829562,15,4,12,1,1,1,-0.3002123014789703,4.384911393929112,-0.034013941331530254,18
11690,1.3536445806582365,5,-2.540412606244509,9,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26706,0.6622129889114339,5,-1.0566239640330666,9,6,7,2,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19646,-1.1451150144725477,6,1.4204074005521659,14,4,9,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4130,1.6651057015019428,5,0.9618589048561247,9,2,4,0,4,1,2.6474025614285464,-0.22296281257283612,-0.034013941331530254,38
3697,1.1586176092552094,3,-0.6649738981339424,9,2,5,0,4,1,2.9681662939530957,-0.22296281257283612,-0.034013941331530254,38
3516,-0.6194019772687447,5,-1.3061022580535333,9,2,4,0,4,1,3.0128889798754876,-0.22296281257283612,-0.034013941331530254,38
16037,1.1586176092552094,3,0.36072861825746394,10,6,7,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
2837,-0.7168854341795278,3,0.6016033152323933,10,2,0,5,4,0,3.3157356852016164,-0.22296281257283612,-0.6815528734007475,38
307,-1.0317117807033411,3,-0.44646625139760027,12,4,12,1,4,0,-0.3002123014789703,4.539179259190503,-0.8434376064180519,38
15903,-0.018735596209870836,1,-0.6030552720570173,13,4,10,1,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
25784,0.20362252216473475,3,0.1175217591701241,9,4,6,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
980,0.6622129889114339,3,0.26690707528116636,13,2,9,0,4,1,-0.3002123014789703,4.489376127288888,0.3706978912117306,38
27212,0.8938465531625894,3,-0.23524000218457045,9,2,11,5,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9891,0.05737857487379639,5,0.2608081863675571,13,4,10,1,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
6255,-1.2633453449544967,3,0.1507847354058028,9,4,12,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26696,0.6011557298060716,1,0.6127066221003448,9,5,7,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6206,-1.9442939300758013,3,-0.45780780407088056,7,4,14,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.0862647059440083,38
22673,1.1586176092552094,3,0.3216814007986403,13,5,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19780,-1.3868320506266634,3,0.33552872237899,13,4,3,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
3346,0.47486155198064567,1,-0.4763330168391109,10,2,12,0,4,1,3.1087938896845655,-0.22296281257283612,4.741585682678947,38
3959,1.9068227376560596,3,-0.6316435710226528,14,4,9,1,4,1,2.851574857956478,-0.22296281257283612,1.584833388841513,38
32525,1.3061563565971845,3,-0.13004953435194444,7,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15659,-1.0317117807033411,3,-0.7229046049301351,11,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.04692842517712191,38
21880,0.47486155198064567,3,0.6135523232585826,10,3,11,1,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,25
30279,0.8377235643761702,3,-0.4399016326758719,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22836,-0.0969941081635854,3,0.8521622585650336,13,4,3,1,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
5303,-1.2633453449544967,3,0.13785453596441885,10,4,11,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
9687,0.948858122266566,5,0.7521392768999212,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
16585,1.6651057015019428,3,0.3623528183563055,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
9955,2.0933352817949653,5,-1.2544377325669585,4,3,0,1,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,21
22142,-0.2604526323639866,3,0.026233167428371534,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,21
24255,-0.3459360988692954,3,0.6410653259476586,10,5,6,4,2,0,-0.3002123014789703,-0.22296281257283612,2.3942570539280346,38
349,0.273955227146647,3,0.4120985151868451,12,2,12,0,4,1,-0.3002123014789703,4.531624101854359,1.584833388841513,38
28326,-0.018735596209870836,3,0.39497497700219103,9,3,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
27963,-2.1030796298620413,3,1.2008807501467342,7,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
13501,0.4094939840831503,3,1.3051547935909702,9,0,2,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
8709,0.8377235643761702,1,1.2427858308929538,14,2,9,5,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
15302,1.3061563565971845,3,-2.815062201806432,9,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
25186,-0.3459360988692954,3,-1.7547348719796203,14,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
17842,-0.6194019772687447,3,0.8402797937775162,6,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
15924,-0.0969941081635854,3,1.3980150394954534,13,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
6588,0.8377235643761702,4,-0.6039409351064936,10,0,3,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
13043,-1.6516031067192836,3,-0.4262423210409537,9,4,7,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
6211,0.34255114341352566,3,-0.5098477009323418,14,2,9,0,1,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,35
26458,1.7885924071741122,3,0.7667052834716843,15,0,14,1,4,1,-0.3002123014789703,-0.22296281257283612,-2.866996769134356,38
19360,0.948858122266566,5,0.3929642835612181,14,2,9,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
7777,1.3536445806582365,3,-1.369705184849506,9,2,5,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23759,0.948858122266566,3,-1.0567397404359982,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
13778,1.0028014377679884,1,-0.07609138267405818,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18729,0.8377235643761702,3,-0.28620525002608665,11,4,11,2,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
27249,-1.2633453449544967,3,-1.323277033656191,13,4,9,3,1,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
25812,-1.9442939300758013,5,-0.03150775305168925,7,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22243,-0.018735596209870836,3,-0.22268367158606417,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
15938,-0.6194019772687447,3,-0.5059780647424816,13,4,5,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
286,-0.3459360988692954,3,-0.7066192548692944,12,2,9,0,4,1,-0.3002123014789703,4.539492088594885,0.12787079168577406,38
6017,-0.018735596209870836,1,-0.3761168689525206,10,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
8967,0.5387262832392657,4,-1.8799898129139214,10,0,7,4,4,1,-0.3002123014789703,-0.22296281257283612,3.203680719014556,38
15790,0.7219570863477152,3,-0.04803977703449879,9,5,7,2,2,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
13013,0.8938465531625894,3,-0.867688051824099,13,4,11,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
17022,-0.6194019772687447,3,1.3547120873806024,4,2,7,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
5064,-0.2604526323639866,1,0.9923899135327878,6,0,13,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
13146,-0.8179145118131231,3,0.2901523356045407,11,4,5,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.19589867434883457,38
9866,1.0557171988063494,4,0.6863080936763687,3,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
31336,0.7219570863477152,3,-0.730952840256813,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18808,-0.2604526323639866,3,-0.1600802380582967,9,4,5,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23704,-1.5160643497827802,3,-0.18095804424885023,9,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4895,0.7219570863477152,5,-0.6548953863906034,13,0,11,1,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
2170,-0.7168854341795278,3,-2.45471555397049,9,0,11,1,0,1,3.58295267373745,-0.22296281257283612,-0.034013941331530254,38
4197,-1.9442939300758013,3,-2.5548250875274876,7,4,5,3,4,1,2.296687803917247,-0.22296281257283612,-0.8434376064180519,38
3662,-0.2604526323639866,3,0.09277675272231625,13,2,9,0,4,1,2.9681662939530957,-0.22296281257283612,0.5325826242290349,38
6559,0.8938465531625894,5,0.1378363015768167,9,0,4,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
176,-1.2633453449544967,3,-0.7053186368638025,13,4,9,3,4,0,-0.3002123014789703,4.614838003847719,-0.034013941331530254,38
24423,-0.0969941081635854,3,0.277215223103244,9,0,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
13835,-0.018735596209870836,3,0.698429608491914,9,5,13,2,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,25
5666,0.8938465531625894,4,-0.0011764934045143053,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
26307,-1.9442939300758013,3,1.6256561758595547,10,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
12130,-0.3459360988692954,3,-1.2402140712922534,11,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16735,-1.3868320506266634,3,0.2644248484018993,12,4,14,2,4,1,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
14367,1.7885924071741122,3,-0.21342754869185038,9,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.3290918054699647,38
19371,0.273955227146647,3,0.5131643917672047,14,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,1.9895452213847737,38
26459,0.05737857487379639,3,0.006455568983090268,12,2,0,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
31621,0.8377235643761702,4,1.5770389403253935,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
14533,0.8938465531625894,5,-0.3688074161548375,14,2,9,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,1
30623,0.8377235643761702,3,0.7215653524747561,10,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2867,-0.0969941081635854,0,-1.8668449575904904,13,2,9,0,4,1,3.3157356852016164,-0.22296281257283612,-0.034013941331530254,38
26258,1.0557171988063494,3,-0.7999631980253666,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.4516402577203827,38
28095,1.1586176092552094,5,1.7405964503730311,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5057,0.5387262832392657,6,0.13713411892612898,9,2,9,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
31599,-0.8179145118131231,3,0.22412226900813245,8,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28499,-0.018735596209870836,6,0.06265045302509821,13,0,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9044,1.3061563565971845,3,-0.36739210613576523,6,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
23145,-1.2633453449544967,3,-2.283178269825536,13,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5173,0.13146279083665782,3,1.5054461996186892,9,0,2,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.005322339435356,38
17639,-0.177521295996111,3,1.537781219727885,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,10
10566,1.1076438220528073,6,-0.8594660731157334,14,2,9,0,1,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,18
19263,0.5387262832392657,3,1.375144122705163,12,2,4,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
25737,-0.3459360988692954,3,0.5277925829136777,1,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
13961,0.8377235643761702,3,0.8081071343264795,9,2,6,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
622,-0.2604526323639866,3,0.6192238206419696,13,2,11,0,4,1,-0.3002123014789703,4.50740925251077,1.180121556298252,38
8641,0.6622129889114339,1,0.47851513229236076,10,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
12573,1.0557171988063494,1,0.6011807458459988,14,0,9,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
989,1.9829369087397282,5,0.9607768486818816,13,2,3,0,4,1,-0.3002123014789703,4.4815348602879626,-2.300400203573791,38
30347,0.13146279083665782,6,-0.5638998231021587,13,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
2675,-1.1451150144725477,3,0.8859250693464837,10,2,6,5,4,0,3.3157356852016164,-0.22296281257283612,0.6135249907376871,38
30391,-0.177521295996111,3,-0.20894424580545018,11,0,12,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10108,-0.7168854341795278,3,0.29270238185851855,13,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
15360,0.7804433193933827,3,0.8472984164615257,10,0,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
28914,1.3061563565971845,3,-0.1196635995291877,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-2.4622849365910953,38
18810,-2.1030796298620413,3,0.24838681791060085,6,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
13593,-0.0969941081635854,3,-2.4715089317707553,12,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23581,-0.9227568960979422,3,0.3582614222241705,9,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
27969,-0.6194019772687447,5,-0.9997646269685188,7,2,7,5,4,0,-0.3002123014789703,-0.22296281257283612,-2.866996769134356,38
7774,-0.4341337751256561,1,0.2744812660626791,14,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25725,-2.1030796298620413,3,0.4466220849053015,6,4,14,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
21463,1.400334645409324,3,-0.5369926536928041,12,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
25496,-0.6194019772687447,3,-0.739389758147292,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
15427,1.4462529381151081,6,0.3488175360500338,8,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
1014,-1.1451150144725477,0,1.0741866317818423,13,4,9,1,4,1,-0.3002123014789703,4.452033314290749,0.3706978912117306,38
8083,0.8377235643761702,3,-0.4719287748045999,9,5,7,1,2,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
12594,-0.7168854341795278,3,0.8584271754348488,13,4,0,1,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
